,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
485,579756.0,CASA DA DENISE lovely space room - Santa Teresa,2292748,Denise,Unknown,Santa Teresa,-22.92118,-43.1869,Private room,282,1,8,09/03/2020,0.07,3,142,0,Unknown
486,772600.0,Cozy home in Santa Teresa Rio,3798805,Ana,Unknown,Santa Teresa,-22.93955,-43.20796,Private room,140,2,35,02/01/2022,0.3,2,365,1,Unknown
488,779950.0,quadruple ocean view room in copaca,1429181,Samuel,Unknown,Copacabana,-22.9674,-43.17651,Private room,284,2,0,No_reviews,0.0,8,263,0,Unknown
489,781434.0,Excellent room @Copacabana -posto6,674409,Diana,Unknown,Copacabana,-22.98614,-43.19131,Private room,143,2,60,18/06/2022,0.52,2,91,1,Unknown
492,887433.0,Alugo quarto,4706019,LUcia,Unknown,Copacabana,-22.96661,-43.18136,Private room,1048,1,0,No_reviews,0.0,1,365,0,Unknown
499,888458.0,Great Big Spare Room - Santa Teresa,5445355,Jean-Philippe,Unknown,Santa Teresa,-22.91382,-43.19184,Private room,50,2,6,22/07/2018,0.05,1,235,0,Unknown
501,589233.0,ipanema 22 studio with queen bed,4307081,Nereu A,Unknown,Ipanema,-22.98337,-43.20612,Private room,516,4,8,10/01/2021,0.07,56,354,0,Unknown
502,589234.0,ipanema 22 with queen bed internet,4307081,Nereu A,Unknown,Ipanema,-22.98322,-43.20498,Private room,516,1,1,22/08/2016,0.01,56,365,0,Unknown
504,791186.0,Casa da Santa - Room Bulcao,4168313,Matthieu,Unknown,Santa Teresa,-22.91662,-43.19224,Private room,272,2,5,07/12/2021,0.04,5,365,1,Unknown
508,890476.0,Suíte confortável com uma bela vista,811735,Ivana,Unknown,Barra da Tijuca,-23.00909,-43.34118,Private room,500,7,7,07/10/2019,0.06,2,365,0,Unknown
515,613205.0,Portela Room -   private balcony and great view,3040239,Paulo,Unknown,Santa Teresa,-22.93399,-43.19864,Private room,220,2,27,24/04/2022,0.23,3,365,3,Unknown
533,807328.0,Copacabana near subway and beach ★★★★★ - 2,2112725,Monica,Unknown,Copacabana,-22.98168,-43.19363,Private room,400,2,4,18/03/2020,0.04,4,157,0,Unknown
538,813057.0,NICE ROOM IN COPACABANA (LEME)!,4060449,Rodrigo,Unknown,Leme,-22.9617,-43.17257,Private room,150,1,0,No_reviews,0.0,3,365,0,Unknown
541,651436.0,Apart Barra Gold: Lindo e vista dupla lagoa e mar,2643038,Neusa,Unknown,Barra da Tijuca,-23.01041,-43.35972,Private room,400,3,7,16/01/2022,0.07,4,173,1,Unknown
543,819354.0,ipanema prudente 108,4307081,Nereu A,Unknown,Ipanema,-22.98612,-43.20564,Private room,413,1,0,No_reviews,0.0,56,360,0,Unknown
546,821174.0,Ipanema prudente 205,4307081,Nereu A,Unknown,Ipanema,-22.98622,-43.20597,Private room,284,2,5,09/04/2022,0.04,56,359,2,Unknown
550,922548.0,"Confortable bedroom, Corcovado view",4960528,Felipe,Unknown,Botafogo,-22.9558,-43.19197,Private room,200,15,5,17/12/2014,0.05,1,364,0,Unknown
552,826059.0,Agradável quarto em Copacabana/ RIO,4318903,Denise,Unknown,Copacabana,-22.96877,-43.18857,Private room,335,7,0,No_reviews,0.0,1,365,0,Unknown
556,902440.0,Flat with a great view of Rio!,4822384,Rolando,Unknown,Estácio,-22.91814,-43.20758,Private room,279,2,9,04/03/2019,0.09,1,362,0,Unknown
559,924693.0,Beautiful Large Ensuite in Leblon!!,4974044,Nina,Unknown,Leblon,-22.97843,-43.22378,Private room,270,1,15,22/05/2022,0.15,3,365,2,Unknown
561,925802.0,"Downtown, Maracanã  and Carnival",4981026,Cris,Unknown,Praça da Bandeira,-22.91247,-43.21582,Private room,69,3,47,15/06/2022,0.43,1,232,16,Unknown
563,828097.0,Magnific view Corcovado Christ,4341753,Mariza,Unknown,Laranjeiras,-22.9384,-43.19406,Private room,128,5,0,No_reviews,0.0,1,365,0,Unknown
565,926850.0,Bom Quarto com serviços,4987482,Francisco,Unknown,Taquara,-22.92481,-43.36602,Private room,1020,1,0,No_reviews,0.0,1,365,0,Unknown
568,905505.0,Room near Maracanã / Rio de Janeiro,4840895,Dette,Unknown,Rio Comprido,-22.91848,-43.21138,Private room,203,3,0,No_reviews,0.0,1,365,0,Unknown
572,906585.0,Nice Private Room.,4852786,Anna,Unknown,Anil,-22.95369,-43.34349,Private room,265,2,0,No_reviews,0.0,1,365,0,Unknown
573,928031.0,"CONJUGADO EM COPACABANA,VISTA MAR",4884558,Anselmo,Unknown,Copacabana,-22.981888,-43.19054,Private room,190,5,6,04/05/2022,0.14,7,113,4,Unknown
574,928126.0,COPACABANA COM CAFÉ DA MANHÃ (exclusive for man),4995887,Marcos,Unknown,Copacabana,-22.96595,-43.18968,Private room,136,2,12,27/02/2020,0.15,1,88,0,Unknown
579,838505.0,Amazing private bedroom in  Ipanema. AC/TV,2903813,Lucia,Unknown,Ipanema,-22.98339,-43.19897,Private room,206,5,7,26/01/2022,0.09,7,317,2,Unknown
580,839306.0,Ipanema cob prudente,4307081,Nereu A,Unknown,Ipanema,-22.98407,-43.20684,Private room,413,3,2,10/06/2013,0.02,56,361,0,Unknown
581,840051.0,Penthouse in Center-Rio-alugo,2457260,Andre,Unknown,Centro,-22.90305,-43.18024,Private room,465,1,1,27/03/2014,0.01,1,365,0,Unknown
583,928950.0,STUDIO Bed & Breakfast Beach Bar,5000563,John,Unknown,Cosmos,-22.89141,-43.61203,Private room,847,1,0,No_reviews,0.0,1,365,0,Unknown
584,929775.0,Quarto linda vista em Santa Teresa,5006415,Nilcéa,Unknown,Laranjeiras,-22.92834,-43.19253,Private room,180,3,0,No_reviews,0.0,3,362,0,Unknown
585,930014.0,Excellent Room - Leme - RJ,5008949,Leo,Unknown,Copacabana,-22.96015,-43.17418,Private room,774,3,1,15/07/2014,0.01,1,365,0,Unknown
586,840413.0,Room in Great House close to Beach,4389037,Iná Cristina,Unknown,Itanhangá,-22.9933,-43.30267,Private room,1291,3,0,No_reviews,0.0,1,0,0,Unknown
587,930310.0,Quarto privativo com vista - entrada independente,4710077,Gabriella,Unknown,Santa Teresa,-22.91738,-43.18093,Private room,76,6,6,14/05/2022,0.1,2,304,5,Unknown
588,930736.0,Female Room 03 @Santa Teresa / Rio,4710077,Gabriella,Unknown,Santa Teresa,-22.9159,-43.18282,Private room,60,7,0,No_reviews,0.0,2,307,0,Unknown
592,935162.0,"Confortável, calmo, seguro.",4530533,Vanusa,Unknown,Penha Circular,-22.84087,-43.29782,Private room,60,1,4,12/12/2018,0.04,3,365,0,Unknown
604,911037.0,Bedroom no Flamengo-RJ,1531381,Fátima,Unknown,Flamengo,-22.93231,-43.17607,Private room,272,3,0,No_reviews,0.0,1,365,0,Unknown
608,911801.0,Charming Flamengo Square Flat,4853058,Sergio,Unknown,Laranjeiras,-22.93503,-43.18037,Private room,439,1,0,No_reviews,0.0,1,365,0,Unknown
615,913581.0,Cozy room @ Copacabana - Posto 06,674409,Diana,Unknown,Copacabana,-22.98649,-43.18931,Private room,179,2,99,25/04/2022,0.87,2,171,2,Unknown
621,943521.0,Large bedroom in a 400 sqm duplex,1500231,Sarah,Unknown,Botafogo,-22.95676,-43.18238,Private room,272,2,25,12/09/2021,0.22,7,361,2,Unknown
623,951908.0,Comfortable Room at Bonsucesso / RJ,5165995,João Paulo,Unknown,Bonsucesso,-22.86256,-43.25642,Private room,196,1,0,No_reviews,0.0,1,365,0,Unknown
624,914379.0,A room in to Copacabana,4907639,João Felipe,Unknown,Copacabana,-22.96503,-43.17936,Private room,1900,1,1,11/02/2016,0.01,2,365,0,Unknown
625,914950.0,Pleasant double room at Laranjeiras,4593594,Maria Angelica,Unknown,Laranjeiras,-22.93198,-43.18429,Private room,135,2,3,01/03/2022,0.05,2,81,2,Unknown
626,915057.0,Confortable room in Copacabana 2,4630101,Haydee,Unknown,Copacabana,-22.98184,-43.19463,Private room,79,3,155,25/04/2022,1.36,2,0,7,Unknown
634,915877.0,"Room  w/ futon in Santa Teresa, Rio",4916403,Olga,Unknown,Santa Teresa,-22.91944,-43.19282,Private room,1027,2,0,No_reviews,0.0,1,365,0,Unknown
637,916271.0,Bunk Bed Private Rio de Janeiro 3,4832097,Celi,Unknown,Copacabana,-22.97788,-43.18991,Private room,100,2,15,22/05/2022,0.15,8,352,2,Unknown
638,954630.0,Urca: comfort next to Sugar Loaf,5184566,Mariana,Unknown,Urca,-22.94532,-43.15945,Private room,250,2,7,04/01/2019,0.07,2,361,0,Unknown
644,959561.0,Quarto para casal em Copacabana,896361,Jair,Unknown,Copacabana,-22.96482,-43.17813,Private room,207,5,4,21/08/2016,0.04,2,356,0,Unknown
653,917974.0,Tijuca Flat-space and privacy. Breakfast included!,3040239,Paulo,Unknown,Santa Teresa,-22.93389,-43.19885,Private room,220,3,6,26/02/2020,0.06,3,365,0,Unknown
657,1155486.0,"Room between Ipanema/Copacabana, best place",6332055,Mara,Unknown,Lagoa,-22.9763,-43.19739,Private room,113,5,0,No_reviews,0.0,1,284,0,Unknown
658,965358.0,A nice space in the suburbs of Rio,5263542,Renato,Unknown,Piedade,-22.88206,-43.30749,Private room,515,1,0,No_reviews,0.0,1,365,0,Unknown
659,968169.0,ROOM W/BATHROOM  AND BALCONY,5283489,Simone,Unknown,Barra da Tijuca,-23.00791,-43.34265,Private room,500,1,4,02/01/2020,0.06,1,360,0,Unknown
661,919852.0,#Family Botelho Hostel aluga quartos equipados,4941560,Alberto,Unknown,Santa Teresa,-22.91621,-43.1853,Private room,150,2,11,24/10/2016,0.1,3,364,0,Unknown
662,919853.0,#Family Botelho Hostel aluga quartos equipados,4941560,Alberto,Unknown,Santa Teresa,-22.9161,-43.18651,Private room,150,2,0,No_reviews,0.0,3,365,0,Unknown
663,919858.0,Location Hostel Rents equipped rooms,4941560,Alberto,Unknown,Santa Teresa,-22.91611,-43.18675,Private room,150,2,11,03/03/2018,0.1,3,364,0,Unknown
665,920391.0,Room near to Copacabana beach / RIO,896361,Jair,Unknown,Copacabana,-22.96302,-43.17679,Private room,207,7,3,04/03/2014,0.03,2,365,0,Unknown
667,1158141.0,Private room in Rio de Janeiro 2,4832097,Celi,Unknown,Copacabana,-22.97616,-43.19083,Private room,120,1,71,24/02/2022,0.69,8,351,4,Unknown
673,922503.0,"Quarto aconchegante, tranquilo - RJ",4960398,Dhora,Unknown,Lins de Vasconcelos,-22.9067,-43.27462,Private room,210,1,0,No_reviews,0.0,1,365,0,Unknown
679,1173981.0,100% Best View In Copa In Suite 1,3962758,Thiago Luiz,Unknown,Leme,-22.9607,-43.16962,Private room,95,2,19,09/05/2022,0.18,6,205,5,Unknown
680,1174197.0,100% Best View In Copa In Suite 3,3962758,Thiago Luiz,Unknown,Leme,-22.9612,-43.17141,Private room,107,2,114,28/01/2022,1.09,6,359,7,Unknown
681,1174302.0,100% Best View In Copa In Suite 4,3962758,Thiago Luiz,Unknown,Copacabana,-22.95944,-43.17349,Private room,107,2,79,24/04/2022,0.76,6,360,16,Unknown
684,982970.0,"Homestay economica, segura.",4530533,Vanusa,Unknown,Penha Circular,-22.84167,-43.29665,Private room,43,3,0,No_reviews,0.0,3,363,0,Unknown
689,992289.0,A luxury Suite overlooking the Gen. Osório square,5448466,Dan,Unknown,Ipanema,-22.98449,-43.19748,Private room,103,1,61,12/06/2022,0.83,7,62,11,Unknown
694,1442157.0,"Aluguel de quarto ,Rio de janeiro , Botafogo",7523190,Adriana,Unknown,Humaitá,-22.95548,-43.19741,Private room,70,30,8,02/01/2019,0.08,1,336,0,Unknown
697,1190324.0,Great suite 2 blocks from the beach,6506235,Marcos,Unknown,Leblon,-22.98512,-43.21868,Private room,215,1,185,08/05/2022,1.9,4,138,19,Unknown
701,1001426.0,Great room in LEBLON,5506834,Daniela,Unknown,Leblon,-22.98312,-43.22728,Private room,106,5,22,17/02/2020,0.24,1,172,0,Unknown
708,1213425.0,Bedroom in the best part of Ipanema,6623978,Savério,Unknown,Ipanema,-22.98527,-43.19848,Private room,135,2,194,23/03/2020,1.84,1,0,0,Unknown
709,1466924.0,VILLA RIO DE JANEIRO 5 MIN BEACH,7857619,Soraia,Unknown,Vargem Pequena,-22.98302,-43.4556,Private room,441,7,0,No_reviews,0.0,1,365,0,Unknown
710,1002666.0,ótimo Quarto em Santa Teresa - RJ,5513776,Sérgio,Unknown,Santa Teresa,-22.91603,-43.19161,Private room,198,1,0,No_reviews,0.0,1,365,0,Unknown
716,1483182.0,Great point in leblon/gávea,530231,Yaya,Unknown,Leblon,-22.97951,-43.22549,Private room,156,1,46,12/06/2022,0.44,5,328,6,Unknown
717,1007227.0,GREAT APARTMENT IN BARRA DA TIJUCA,2205293,Fabio,Unknown,Barra da Tijuca,-23.01038,-43.29783,Private room,438,1,0,No_reviews,0.0,1,365,0,Unknown
722,1012156.0,suite santa clara,4307081,Nereu A,Unknown,Copacabana,-22.96969,-43.18847,Private room,413,1,0,No_reviews,0.0,56,365,0,Unknown
723,1487694.0,suite na barra da tijuca,7955669,Katia,Unknown,Barra da Tijuca,-23.00273,-43.38923,Private room,99,2,33,13/06/2016,0.32,16,365,0,Unknown
727,1014428.0,SWEET ROOM IN IPANEMA,5580698,Ana Maria,Unknown,Ipanema,-22.98266,-43.20009,Private room,350,2,20,24/04/2022,0.25,1,358,4,Unknown
735,1226009.0,Casa Babilonia - Rooms,6687502,Casa Babilônia,Unknown,Leme,-22.96053,-43.1708,Private room,350,2,16,08/03/2019,0.15,9,353,0,Unknown
737,1514052.0,Room in a very charming house!,7091696,Cris,Unknown,Santa Teresa,-22.92119,-43.19064,Private room,150,2,18,05/05/2022,0.2,1,364,3,Unknown
739,1229042.0,Room | Family house | Laranjeiras,6704310,Luciana,Unknown,Laranjeiras,-22.93989,-43.1925,Private room,136,3,13,02/03/2022,0.14,1,363,2,Unknown
745,1031743.0,Room for rent,5677557,Tete,Unknown,Laranjeiras,-22.93497,-43.19018,Private room,201,1,0,No_reviews,0.0,1,365,0,Unknown
754,1249089.0,COMFORT IN COPACABANA,1426830,Neyde,Unknown,Copacabana,-22.96653,-43.18687,Private room,129,2,49,06/06/2022,0.46,3,285,5,Unknown
755,1255140.0,Suite in shared apartment,6836857,Vanessa,Unknown,Praça Seca,-22.90101,-43.34899,Private room,60,2,24,08/05/2022,0.24,2,356,5,Unknown
756,1038738.0,PRIVATE ROOM FOR 2 IN COPACABANA,5718494,William,Unknown,Copacabana,-22.98138,-43.19233,Private room,280,3,20,28/02/2020,0.32,1,89,0,Unknown
760,1262704.0,AMAZING ROOM / ARTISTIC STA TERESA,396869,Valéria,Unknown,Santa Teresa,-22.91781,-43.18418,Private room,136,1,1,27/06/2014,0.01,1,362,0,Unknown
767,1556381.0,"Quarto grande, com cama de casal",5847022,Jose Antonio,Unknown,Santa Teresa,-22.92375,-43.19103,Private room,250,3,0,No_reviews,0.0,1,365,0,Unknown
769,1273525.0,Green Loft Chic between Beach and Rio Centro,4501614,Patricia,Unknown,Barra da Tijuca,-23.00133,-43.3232,Private room,100,2,18,25/02/2020,0.17,4,355,0,Unknown
775,1063294.0,Colonial Mansion in Santa Teresa R1,4532951,John,Unknown,Santa Teresa,-22.91853,-43.17996,Private room,1291,1,3,02/03/2018,0.05,5,358,0,Unknown
777,1065419.0,Captain's Palace in Santa Teresa,4532951,John,Unknown,Santa Teresa,-22.91939,-43.17866,Private room,500,3,1,07/08/2016,0.01,5,358,0,Unknown
779,1066654.0,Colonial Mansion in Santa Teresa R5,4532951,John,Unknown,Santa Teresa,-22.91876,-43.17998,Private room,160,3,4,02/11/2021,0.04,5,351,1,Unknown
780,1066702.0,Colonial Mansion in Santa Teresa R4,4532951,John,Unknown,Santa Teresa,-22.91748,-43.17963,Private room,157,3,0,No_reviews,0.0,5,353,0,Unknown
782,1071337.0,QUARTO DE CASAL AMPLO  NO RIO DE JANEIRO!,742304,Leide Lena,Unknown,Jacarepaguá,-22.96234,-43.40726,Private room,150,2,4,25/09/2017,0.06,3,348,0,Unknown
783,1071609.0,ROOM IN THE RIO DE JANEIRO.,742304,Leide Lena,Unknown,Jacarepaguá,-22.96377,-43.40701,Private room,150,2,2,06/10/2019,0.03,3,349,0,Unknown
785,1557223.0,cozy suite in copacabana,115318144,Janine,Unknown,Copacabana,-22.96618,-43.18585,Private room,95,1,115,15/06/2022,1.12,1,344,11,Unknown
790,1074249.0,EXTENT OF THEIR HOUSE IN COPACABANA,5909721,Juliana,Unknown,Copacabana,-22.97648,-43.19023,Private room,600,2,4,26/01/2015,0.04,1,357,0,Unknown
793,1276494.0,Room near the Beaches and Mountains,742304,Leide Lena,Unknown,Jacarepaguá,-22.96346,-43.40724,Private room,100,2,4,07/10/2019,0.06,3,349,0,Unknown
798,1076794.0,Suite no Recreio Praia da Macumba!!,5925320,Hilda,Unknown,Recreio dos Bandeirantes,-23.02219,-43.48769,Private room,300,1,4,02/01/2022,0.06,2,360,1,Unknown
809,1297357.0,Single room in multicultural family,541570,Micheline & Jorge,Unknown,Humaitá,-22.95414,-43.20042,Private room,60,5,26,30/03/2020,0.24,2,51,0,Unknown
812,1297489.0,Double Room in Multicultural Family,541570,Micheline & Jorge,Unknown,Humaitá,-22.95381,-43.1984,Private room,80,4,15,12/08/2016,0.14,2,171,0,Unknown
822,1310935.0,Bedroom near beach and green space,5243513,Sergio,Unknown,Copacabana,-22.96267,-43.18126,Private room,189,3,32,02/03/2022,0.33,1,154,1,Unknown
845,1610936.0,Large room in a loft 150 sqm,1500231,Sarah,Unknown,Botafogo,-22.9568,-43.18244,Private room,272,2,6,02/03/2020,0.07,7,361,0,Unknown
872,1648554.0,Nice & quiet room in a loft 150 sqm,1500231,Sarah,Unknown,Botafogo,-22.95676,-43.18238,Private room,272,2,4,02/06/2016,0.04,7,361,0,Unknown
882,1398192.0,Private room with bathroom,7551237,José,Unknown,Botafogo,-22.95637,-43.1911,Private room,130,7,0,No_reviews,0.0,2,362,0,Unknown
887,1667766.0,Apart Hotel,8831931,Luis Fernando,Unknown,Barra da Tijuca,-23.00963,-43.35652,Private room,432,5,0,No_reviews,0.0,1,0,0,Unknown
889,1404197.0,Quarto no Rio perto de praia e Rock in Rio.,7577858,Ana Maria,Unknown,Recreio dos Bandeirantes,-23.01525,-43.45198,Private room,70,1,82,05/06/2021,0.77,1,0,0,Unknown
896,1668937.0,One SUITE at Tiffany’s w/BREAKFAST,4807451,Mercedes,Unknown,Ipanema,-22.985537,-43.199757,Private room,350,2,144,03/04/2022,1.38,1,84,5,Unknown
911,1796222.0,Quarto em ótimo ap em Vila Isabel,9078887,Erica,Unknown,Vila Isabel,-22.91408,-43.23886,Private room,54,30,0,No_reviews,0.0,1,359,0,Unknown
915,1687443.0,ROOM FOR TOURISTS AND STUDENTS,5885968,Stella,Unknown,Estácio,-22.91498,-43.2021,Private room,185,2,3,15/10/2019,0.03,1,365,0,Unknown
921,1693576.0,PRIVATE ROOM IN COPACABANA,2438532,Betty,Unknown,Copacabana,-22.96515,-43.18911,Private room,120,2,92,23/05/2022,0.88,2,345,28,Unknown
928,1958020.0,Cozy apartment in Rio de Janeiro,10120130,Marialaura,Unknown,Copacabana,-22.98329,-43.19143,Private room,516,5,4,06/01/2016,0.04,1,365,0,Unknown
942,1959070.0,Room Rio J. world cup real price,10123404,Gustavo,Unknown,Tijuca,-22.92729,-43.2378,Private room,280,1,0,No_reviews,0.0,1,365,0,Unknown
953,1850325.0,IPANEMA - NICE SUITE WITH BALCONY,9663614,Soeli,Unknown,Ipanema,-22.98049,-43.19993,Private room,310,2,49,27/02/2020,0.47,1,169,0,Unknown
957,1716489.0,Quarto individual no bairro de Noel,5706297,Cintia,Unknown,Vila Isabel,-22.91688,-43.25517,Private room,220,1,0,No_reviews,0.0,1,365,0,Unknown
963,1858936.0,"Location ""10"" - Sta Teresa/Lapa",9699300,Elisa,Unknown,Santa Teresa,-22.91601,-43.18123,Private room,62,2,49,02/03/2022,0.5,4,364,3,Unknown
966,1859583.0,Great location and place !,9699300,Elisa,Unknown,Santa Teresa,-22.91434,-43.18126,Private room,55,2,24,26/04/2022,0.23,4,349,3,Unknown
971,1966526.0,LARGE DOUBLE BEDROOM  UP TO 3,10096448,Marlene E,Unknown,Flamengo,-22.93788,-43.17366,Private room,120,1,26,28/02/2020,0.25,3,20,0,Unknown
991,1868822.0,Quarto (bedroom+bathr) no Itanhangá,9741427,Thiago,Unknown,Itanhangá,-22.98521,-43.32922,Private room,618,2,0,No_reviews,0.0,1,365,0,Unknown
996,1742918.0,Room for up to 03 People in Santa Teresa – RJ,9175769,Dayse,Unknown,Santa Teresa,-22.92011,-43.19063,Private room,171,5,2,27/02/2017,0.02,1,363,0,Unknown
997,1977864.0,"Bedroom, dressing and balcony in a 400 sqm duplex",1500231,Sarah,Unknown,Botafogo,-22.95676,-43.18238,Private room,272,3,16,19/11/2019,0.16,7,361,0,Unknown
998,1979095.0,Quarto privativo,9339392,Silvana,Unknown,Tijuca,-22.92403,-43.21648,Private room,310,1,0,No_reviews,0.0,1,365,0,Unknown
1013,1885051.0,Room for Couple in Rio de Janeiro,9808109,Osni,Unknown,Curicica,-22.95243,-43.38468,Private room,387,3,1,16/08/2016,0.01,2,360,0,Unknown
1024,2085520.0,Apartamento Almirante #1206 - 1 min da praia,4581272,Diogo Rio Habitat,Unknown,Copacabana,-22.97995,-43.19024,Private room,216,3,49,15/10/2019,0.48,16,186,0,Unknown
1026,2086795.0,Private room in Ipanema,1125885,Adriana,Unknown,Ipanema,-22.98394,-43.19624,Private room,530,3,5,15/11/2021,0.06,4,0,3,Unknown
1028,2086942.0,"quarto em área privilegiada no Leblon, com suite.",10654515,Jola,Unknown,Leblon,-22.98103,-43.21999,Private room,350,5,0,No_reviews,0.0,1,363,0,Unknown
1039,1998206.0,"Quarto em Botafogo, Rio na Copa!",10295442,Zenon,Unknown,Botafogo,-22.95545,-43.18841,Private room,350,3,9,26/02/2020,0.09,2,365,0,Unknown
1047,2092028.0,Palace in Rio Comprido,10675322,Fernando,Unknown,Rio Comprido,-22.92121,-43.20995,Private room,130,1,8,21/02/2015,0.08,1,365,0,Unknown
1050,2092831.0,²LARGE DOUBLE ROOM SLEEPS UP TO 4  IN FLAMENGO,10096448,Marlene E,Unknown,Flamengo,-22.94022,-43.17334,Private room,118,1,38,02/03/2022,0.37,3,244,2,Unknown
1056,1905300.0,Ambiente descolado em Santa  Teresa - RJ.,3069198,Érika,Unknown,Santa Teresa,-22.92075,-43.18733,Private room,93,3,0,No_reviews,0.0,2,364,0,Unknown
1059,2098970.0,Double room 3,4832097,Celi,Unknown,Copacabana,-22.97668,-43.19116,Private room,120,1,38,28/05/2022,0.41,8,358,5,Unknown
1061,1906046.0,BEST VIEW IN RIO DE JANEIRO,8816942,Fernando,Unknown,Leblon,-22.98374,-43.23324,Private room,350,3,0,No_reviews,0.0,2,365,0,Unknown
1067,2010720.0,Come be happy in Copacabana!,10344169,Deonice,Unknown,Copacabana,-22.96464,-43.19115,Private room,120,5,4,03/01/2021,0.09,1,216,0,Unknown
1075,2101665.0,quarto confortável  barra da tijuca,7955669,Katia,Unknown,Barra da Tijuca,-23.007,-43.34881,Private room,89,2,17,24/04/2016,0.17,16,365,0,Unknown
1079,2103541.0,Beautiful studio with amazing view!,7957535,Sophia,Unknown,Urca,-22.94638,-43.16163,Private room,260,7,10,17/12/2020,0.1,1,274,0,Unknown
1091,2016143.0,Apartament near Maracanã and UERJ,10122409,Alexandre,Unknown,Maracanã,-22.91385,-43.23369,Private room,168,1,6,27/01/2015,0.06,1,365,0,Unknown
1094,1934374.0,Cute bedroom in Laranjeiras!,4055542,Thais,Unknown,Laranjeiras,-22.93486,-43.18633,Private room,100,1,5,06/03/2019,0.05,3,166,0,Unknown
1097,2016564.0,bed & breakfast in front of the see,10371137,Marivani,Unknown,Barra de Guaratiba,-23.04054,-43.55616,Private room,350,1,0,No_reviews,0.0,3,311,0,Unknown
1100,2016607.0,Míni suite mega confortável barra da Tijuca,7955669,Katia,Unknown,Barra da Tijuca,-23.00543,-43.35158,Private room,89,2,5,31/10/2016,0.07,16,359,0,Unknown
